Iteration ID,CO2_Gap_Difference
126,4.227460739893985
127,5.015935722215479
128,4.530425459167675
129,4.79693060139733
130,5.8422938865417935
131,4.183667711551266
132,5.362351219178086
133,5.3444968932106125
134,5.648804363045757
135,4.429915044013574
136,7.908677379078397
137,5.526296578613304
138,4.452231118268584
139,3.032746993241929
140,4.2052886297895515
141,4.842572858455815
142,3.5794469666990008
143,6.880496663572694
144,4.596997689431593
145,5.821802482861
146,3.1726495079722823
147,3.1024701236188412
148,4.6669828171608785
149,5.94571321786357
150,5.295608715577799
151,5.779169982075787
152,4.4759929881464195
153,4.846000580156723
154,7.817808892481894
155,3.8216949405297815
156,4.060052105106264
157,4.520084824434283
158,4.855415508375384
159,4.763403365512605
160,5.109663551987589
161,3.8951774376708475
162,5.305088421244254
163,5.702777011590087
164,5.368366461485445
165,6.093117079802785
166,7.000741645519377
167,6.031107927122416
168,4.453608366881588
169,4.5892911066233815
170,3.772243725849808
171,4.997379008042891
172,4.173377536827463
173,4.410710140755706
174,4.385153568046947
175,7.563904798396537
176,6.768875886237298
177,2.4754626679871565
178,4.644609722229909
179,5.680140899569939
180,7.150142354264803
181,3.855170199828358
182,8.144975684875838
183,5.353342932147547
184,4.705946058494964
185,5.005482447207019
186,5.693531927939195
187,5.253382767163638
188,2.2156494078344724
189,4.176181972501681
190,3.818011691051924
191,4.897103764834165
192,5.924483842926
193,3.3008502118131915
194,2.824377285147756
195,3.9826101314696234
196,5.522115018585285
197,3.0712496793583868
198,7.084611612982566
199,3.923108773855325
200,3.8839293157456907
201,6.736837512031821
202,5.46426194741459
203,6.19663826878993
204,5.198259037800791
205,5.1492448106861195
206,7.823649045045445
207,1.5922670236654701
208,4.242843769286671
209,5.530341120562798
210,5.8412496094941035
211,5.184766777467388
212,3.8220536044022237
213,4.962590372026192
214,4.090260145642253
215,5.752111589313823
216,6.1494096411186
217,5.447119310720724
218,4.008004300786459
219,3.5581922214828325
220,4.897782842867268
221,2.421057744504953
222,5.066252177629201
223,1.410200058056441
224,5.4153533338932895
225,4.207895111487012
226,2.9069123450869014
227,3.965623946358724
228,5.0194410941746295
229,4.602499605880707
230,5.823677925291175
231,4.034259953374717
232,6.600293168765314
233,4.113317169901351
234,3.876396349976395
235,2.9465016395219075
236,5.3091304869966125
237,2.7330301110918795
238,4.961323428414255
239,5.9248070764613106
240,5.3286666920173085
241,5.4665448377869765
242,6.349316960732662
243,5.481044470621065
244,3.3386785151651184
245,3.944907640301037
246,4.401739051520424
247,3.8662265956631234
248,6.331696075615125
249,4.620737484580436
250,6.580718524491654
251,4.834021753175025
252,3.4586838818145
253,3.7040619627394142
254,7.263099611448563
255,4.931431778327266
256,4.668924749419905
257,2.989028268987865
258,7.379652090517053
259,6.2936549979440315
260,4.287291060045641
261,5.396132288694168
262,6.626940163574601
263,4.335178837965151
264,6.387452644521929
265,3.5657124934341935
266,1.449176013561245
267,6.363572440399312
268,6.082007803797398
269,3.8280824971764513
270,4.196313235363279
271,7.011165853502982
272,6.00372012590482
273,3.8073094541492245
274,4.601273645653158
275,5.939192006105788
276,5.900254283471204
277,4.819780959470193
278,4.932855361803651
279,5.650081726720786
280,5.188211472929794
281,5.271028810626561
282,6.293151783289719
283,4.747814611932827
284,6.012835209891697
285,5.025277992515148
286,5.447074731565979
287,5.410417530375941
288,1.9287012675811646
289,4.1002432949379894
290,6.098557246546367
291,2.4585207708095673
292,9.555598164919651
293,5.834517441496583
294,4.635437374727293
295,5.811730290285114
296,5.896106462223668
297,5.740807442082342
298,5.39838033583848
299,3.3743617899657408
300,4.059002449212215
301,4.928026660172432
302,5.577008532148913
303,4.6889644637972445
304,6.713049796948848
305,4.287504147207866
306,5.2699025223552685
307,5.506859323684293
308,4.649700453624538
309,5.14668669952686
310,5.848062460688516
311,4.654503005357747
312,4.2557528020775806
313,4.793230470314192
314,7.411640042236012
315,4.877949489096931
316,6.339941431593642
317,5.332573809786192
318,5.975601004926088
319,6.063989198561788
320,3.1421517492027644
321,5.009941323770711
322,5.387112440164457
323,5.37135722197163
324,4.856866747750946
325,5.740369467744446
326,6.075569283878029
327,7.106829754037012
328,3.630094836823728
329,5.286544022473405
330,5.395636048845321
331,5.433229580084538
332,5.324885256321931
333,4.737779580740518
334,7.116923256674584
335,6.522882872587075
336,5.023568568453276
337,6.106073264056722
338,5.342749461131188
339,3.045121049111502
340,3.5682248753419934
341,4.112712276634951
342,4.546819392991
343,3.1816875947266174
344,6.487352726453683
345,6.347886799627078
346,4.056746498292043
347,4.086274544747157
348,4.01265027337366
349,6.4668043841583565
350,5.051788169918007
351,4.6612044793182585
352,3.518743005293967
353,5.109465595100973
354,4.2689022630847955
355,5.251957683007057
356,5.26609617124036
357,4.370454755167534
358,6.326820491404717
359,4.482965987303151
360,5.825752397722163
361,4.550788608925144
362,6.197474192468962
363,6.338305977564481
364,3.4690674967054655
365,5.1739738715952255
366,4.86895802967294
367,3.8548157111963586
368,7.264626368154928
369,5.706811283529387
370,5.7478709011221145
371,5.818410627292685
372,6.071161834927705
373,5.302989094352529
374,8.923251368553723
375,4.443763731098944
376,1.355811291448239
377,5.899315080708048
378,4.532646611231491
379,3.36344619811331
380,4.893343202394664
381,5.368326527496486
382,3.171269807013725
383,4.313465596105587
384,4.1750748067182535
385,4.5410934538723335
386,4.367955834631964
387,5.237326869590714
388,5.837000164893721
389,5.599242823074743
390,3.7284308913248387
391,5.068938998134153
392,5.2299718860946385
393,6.176927302576927
394,4.718457266850148
395,3.8449603084667627
396,4.3521994266852895
397,7.206403087808966
398,5.582313251121294
399,4.592617384909128
400,4.167109911124788
401,4.92877726350709
402,3.8309787950072933
403,4.230120325454608
404,5.839662383857754
405,4.1198773100378006
406,5.180532301517561
407,4.8523552600944635
408,5.529065266802825
409,4.546166407745293
410,5.438510750619429
411,6.226274938227505
412,5.643166244249637
413,4.797346242111228
414,4.596407427472703
415,5.86349027813123
416,5.426759970559877
417,5.979843435475768
418,4.504713791936432
419,4.847623484041399
420,5.318188447599029
421,4.7167740966717755
422,3.185810871103429
423,5.298132380094593
424,4.288758729480868
425,4.859542824501295
426,4.573627599175916
427,4.463817888543158
428,4.642926293976752
429,4.635341707516566
430,6.345430376201906
431,4.732818452722594
432,5.119941510994212
433,3.357409657589384
434,5.024442377529203
435,3.6759358018735124
436,4.912276577706284
437,3.864714282165865
438,6.315414400837183
439,5.309006239690403
440,4.985134812204318
441,4.667994315674624
442,3.936411504356995
443,5.230613999138253
444,4.513466383788698
445,4.841127150662333
446,3.3348523278641355
447,5.258075676916707
448,4.533795887276004
449,3.235258778717778
450,5.19252862812115
451,6.046423148541978
452,4.88698587980852
453,3.439554415219136
454,4.525609198852295
455,4.911525096882437
456,4.500131847982519
457,3.8033167228889124
458,5.934618538562166
459,4.980738594162645
460,6.111228794953625
461,4.153288421611156
462,4.69079679367997
463,5.701913318646646
464,4.0477665747794775
465,6.623546527683359
466,3.2803063226304023
467,4.072615236909882
468,4.380077919314345
469,4.337309313295752
470,4.619606338054493
471,5.358506331724421
472,4.874500992185131
473,4.822183261980699
474,5.279921944323284
475,6.283741865894473
476,3.820323690208899
477,3.0546213316193156
478,5.984961247298376
479,4.127438433113266
480,3.2276643582416216
481,5.217249391072854
482,4.876752705179803
483,3.625106349816243
484,5.119579398290482
485,4.914917682807744
486,3.8938792756657983
487,4.88454691576313
488,4.47811825024694
489,4.936015818034203
490,6.620891495232987
491,3.357974787474126
492,4.766803541815278
493,5.475296189773731
494,5.267229828848656
495,4.6450835645767095
496,3.054256767047464
497,3.5948075758393907
498,5.030084021316824
499,4.749323247098934
500,6.818768465678763
501,6.162166106694723
502,5.200539869180618
503,4.691746891582273
504,5.01779271913679
505,6.371731354368772
506,3.7482060211466055
507,4.9944713918461225
508,3.5941219024403064
509,4.179535808674072
510,6.094137689143035
511,4.199942541913126
512,5.141731631817897
513,4.63637815039513
514,4.574596400821549
515,4.954444361476811
516,5.680969127692899
517,4.0303481773522325
518,4.524672886051059
519,5.06685983837083
520,6.710360586617686
521,5.350981413660165
522,8.099076146028459
523,5.094687762712889
524,5.29133352711794
525,4.146933805961778
526,3.193025708284496
527,5.657688724965228
528,5.857560264199335
529,5.560196161222787
530,3.664484974814267
531,7.167754091185216
532,5.993808434021352
533,7.00208107077677
534,6.385198138637941
535,6.498024724031726
536,6.700412903879905
537,6.35848945559516
538,4.0768326828726416
539,6.240036433005632
540,4.870384296284643
541,3.9773493967097737
542,5.598005130077926
543,5.3063529561263625
544,3.8149457995517717
545,4.590816518328431
546,3.6071332035243127
547,3.0749561759702675
548,5.300407255836193
549,4.871368370073027
550,6.1654986448226765
551,5.801895928068126
552,5.989145942336606
553,3.949099816579769
554,4.883447218410684
555,5.797880180488816
556,5.75804227614467
557,4.105464438591684
558,4.529680528156348
559,5.192662372616591
560,5.69804140599984
561,3.049651030416485
562,5.80968275744741
563,6.083285275385965
564,5.224616320945641
565,3.359588897476819
566,5.646195673361486
567,5.247592516790387
568,6.260401673303535
569,3.8266758622795565
570,4.60359720278772
571,4.3646305927006175
572,4.411861686313461
573,4.342981458273048
574,6.2603171459563365
575,5.525039651806798
576,2.7827317873642134
577,4.968308720305645
578,5.154191744407482
579,5.2274741239845675
580,2.8696509427728465
581,5.3548098981754295
582,4.969081524174705
583,4.576226005071311
584,5.288857536129888
585,5.521457157138251
586,4.273575942309121
587,4.291222106774539
588,3.7212762390622203
589,4.471417402737487
590,4.4125193942822705
591,6.440998712195764
592,6.07274967570617
593,5.993849013701428
594,6.024454585179766
595,5.494723803847041
596,5.301186941372277
597,4.827223880654245
598,5.011930665254134
599,6.061521101112023
600,4.8945379437584045
601,4.884548529777964
602,5.552342070088639
603,4.4878284765406615
604,4.61824788394203
605,5.785890974743508
606,3.6801372639591152
607,5.965767701659832
608,4.444170600959184
609,4.327473197062329
610,3.6789822600058226
611,3.4471316416669593
612,3.244023246725883
613,5.7047319064115065
614,4.982155295934345
615,6.79844533462496
616,5.333406843582971
617,3.1312253039366587
618,3.00729772242154
619,6.14927576791274
620,4.130931405636634
621,2.3198488802281836
622,3.7317333316342562
623,5.782778537122963
624,5.2856333391580685
625,5.221109297420373
626,4.488375284493079
627,5.049427708507647
628,2.9325321398355273
629,5.617252432971139
630,5.096066323571468
631,6.108200827454833
632,4.773886357414215
633,4.511224063855662
634,4.248877101478671
635,4.619134744441023
636,5.394928490671353
637,4.641442881104013
638,3.8929344396074446
639,3.3877198341043924
640,4.278539400430198
641,6.077962419102334
642,6.402663619629476
643,4.369903354307564
644,2.4959713525129055
645,5.166597213469549
646,3.9307278726605426
647,5.32707111771947
648,4.5874123306340895
649,4.727293468526989
650,5.8343645916656
651,5.659629084275822
652,4.507843873118954
653,5.401400354808466
654,5.4087634353635785
655,6.984644168974301
656,5.750506075859118
657,6.834967198514503
658,5.899208146355558
659,4.633777056815225
660,6.5635059911761315
661,1.0778155850874604
662,4.630601841022973
663,5.7188821441095214
664,4.6357129891466204
665,4.621908799808141
666,2.510182650128006
667,4.2373545357513125
668,5.684465901019372
669,2.950905698811743
670,1.9458521447015213
671,4.129518063268165
672,5.562903274783327
673,5.661685170018078
674,4.991502285660728
675,4.017370334854345
676,6.3401890190019845
677,4.748034037008315
678,7.055430780688751
679,2.6857486538267037
680,4.805047997443042
681,1.7092489695672173
682,6.3814651109992715
683,5.10806602700604
684,5.216014173577696
685,7.002041449502255
686,3.5201816761778217
687,7.6217574741261505
688,8.255862361683477
689,5.253379000990837
690,2.456511162766211
691,5.834227247131762
692,4.604937537967609
693,5.918484477155885
694,4.554475036550487
695,4.9245892978773576
696,5.61201503516689
697,5.038212873560688
698,5.262940382134758
699,6.051665136709575
700,6.495418096828759
701,3.60023694119936
702,5.028599705682036
703,3.754195267785024
704,5.201725463309633
705,3.644885213332732
706,5.31358589636748
707,4.549456122024498
708,5.056759900326603
709,3.8276907076833755
710,3.414558767823892
711,6.396029376692896
712,5.286509687657014
713,4.298493745777604
714,5.487247945615199
715,4.334473489975079
716,5.549493671293212
717,6.131595464449166
718,6.695221341859194
719,4.876683273363012
720,5.0811485055330525
721,4.834021186341283
722,5.538388869822859
723,4.615283151879424
724,5.567258491355721
725,4.727092055585546
726,5.378034939176622
727,3.458114505455297
728,6.134924082578767
729,5.178199827959
730,5.0565195197893
731,4.755853517622821
732,2.796410419868891
733,5.2012810048758125
734,6.128332246658246
735,3.73079457558871
736,5.214295802645361
737,5.6585178505073905
738,2.7901314997235427
739,2.9469393482542396
740,2.8764244151411478
741,5.505082510103088
742,5.573486541130272
743,6.214194949523073
744,3.9676591096090204
745,5.264555558541675
746,4.454970271139347
747,7.288542623646582
748,6.89173116649271
749,3.344410170988897
750,2.3826000029917322
751,6.316927860042408
752,5.155321043257147
753,4.016497346359391
754,6.473502928071619
755,6.288119196336434
756,5.209970380775616
757,5.91971820474195
758,6.279012027886432
759,3.6947349075216844
760,4.514243198078107
761,3.9054708034983077
762,2.7618085358990503
763,6.125896433441794
764,7.308057034057049
765,4.881544085510365
766,5.686314075567812
767,5.948000465748145
768,5.857805035711608
769,4.4334185555035495
770,5.667178858722469
771,5.382168194703922
772,5.6226511946138364
773,5.0534051165930975
774,4.773349548398524
775,6.562361675235728
776,5.918017036919238
777,3.720127576540853
778,6.996483833036379
779,7.126040699074924
780,5.357056267015858
781,5.019609619882722
782,4.6967480447791825
783,5.623701079302419
784,4.79415700234313
785,5.255952076236096
786,5.352190035718415
787,4.7335525789158925
788,3.8924900474267843
789,4.931273332561478
790,4.112030648655548
791,4.187938494281993
792,4.503046430192354
793,5.314290258736775
794,6.08293786358026
795,4.138721663732043
796,5.980268529414025
797,6.588289098214218
798,5.540446848061449
799,5.198689753490108
800,4.363883244871206
801,4.992173014454815
802,4.597214466963116
803,5.680189018888942
804,6.0387726593002755
805,5.7742013534199605
806,2.303266749817637
807,3.434964232953274
808,4.940907541739817
809,6.18646896873457
810,4.731183680174457
811,5.98078009930316
812,6.621624786213815
813,7.575114851439947
814,7.223036463559338
815,5.786441740482293
816,5.520563713579172
817,5.212970492855452
818,5.45712858424476
819,4.942546689227181
820,3.1610586667562877
821,4.405920306679366
822,4.477526250384403
823,4.905434257529132
824,5.804260307509097
825,5.2256091297674265
826,5.087364567902565
827,5.113728144390739
828,5.206679487943389
829,4.900006994103698
830,5.163706458979956
831,6.680310635249601
832,2.3238773425012225
833,5.160666626345627
834,5.481111256444427
835,3.378862369454294
836,5.434244715301793
837,6.5601779063359755
838,4.6800769988817965
839,2.7504598709882715
840,4.300552382975255
841,6.619330506341305
842,5.363092561084257
843,5.353554248604746
844,5.597572983422255
845,3.0344509106929674
846,4.733402249752491
847,4.801198250575382
848,5.770530152712338
849,3.548893289448459
850,5.398722221359817
851,4.612184540124448
852,4.776983134828862
853,4.617295181811399
854,5.085174488130426
855,6.605029837264931
856,6.094856731536774
857,5.261461459850636
858,4.735885053946754
859,6.02706841471422
860,6.851979992321812
861,3.339186595209871
862,5.185103770328496
863,4.134153949242977
864,6.80001124231912
865,5.560884914618
866,6.693112854609581
867,5.33229560029765
868,6.362035337746024
869,6.715540378564065
870,6.339949092794631
871,5.530996956046442
872,5.309207015630361
873,5.367268477410742
874,2.146980733603951
875,4.842306379860006
876,4.78693117339191
877,4.358068064716135
878,5.733795175567619
879,3.7757576857035846
880,5.128986888007855
881,5.0267969482506505
882,4.416140452758471
883,6.434274771988249
884,5.257994865734425
885,5.3139071781350795
886,3.990094045448318
887,5.625825751572198
888,5.114903265779521
889,4.645364753465251
890,4.246363264717683
891,4.549277229792391
892,6.062126849252821
893,2.39626293133533
894,5.397279075220849
895,7.117503273222615
896,4.328536366718407
897,4.01528426187798
898,5.397528039622973
899,4.324380094618567
900,5.039946159276356
901,4.359110321308069
902,4.8928758919105775
903,6.272940975314404
904,4.561444247259637
905,4.857625384863275
906,4.187927029941656
907,4.9428491408784545
908,3.655624242177204
909,5.616189710893035
910,4.311421738391417
911,5.119078979594352
912,5.853850089508371
913,5.674373843546342
914,3.211958733078418
915,6.753954972491652
916,4.642661613976008
917,3.9172409301511157
918,6.978395430728635
919,2.979625592062212
920,3.0080458634519918
921,3.404984487202761
922,5.52774747145848
923,5.907811684925347
924,3.9172248666711025
925,3.6421633878177397
926,4.801621573629652
927,5.740744215686976
928,5.838930445635932
929,5.014734119396744
930,4.740715505758177
931,3.9496721199271514
932,7.59328301432227
933,1.4877670271008974
934,6.032886572223178
935,4.13202732881776
936,6.565133941900326
937,4.479560846594563
938,4.785094760168806
939,7.139122408619861
940,5.91051805506026
941,4.9336407959372535
942,3.559810599920508
943,5.081899764070004
944,5.751449848136064
945,3.568488727976408
946,6.183173038033917
947,6.736053857397578
948,6.79895740193333
949,5.955592866690088
950,3.099307228939072
951,3.0235498870802187
952,4.698105744573478
953,6.4772318005546445
954,4.6416643178056685
955,6.576473785755555
956,6.670290450148277
957,4.164037057483607
958,5.029834811905912
959,5.22729446792386
960,3.143230581321098
961,3.5988247690850605
962,5.530791665354321
963,4.5364414700029965
964,5.996084815306838
965,6.489626508098952
966,3.6487401424251877
967,6.566833046698247
968,4.9317241996735355
969,4.157298524386473
970,7.1951189843450845
971,3.254105579984171
972,4.370513726019089
973,4.159293655631835
974,5.18268081952203
975,5.400207133661715
976,4.232163098058064
977,5.034022698345323
978,5.4446718889577035
979,5.535025104424935
980,4.024632411495682
981,5.615323426342811
982,3.739857887528289
983,4.600145739481712
984,4.4841495737515915
985,6.011172936564165
986,3.496117583422267
987,6.356551467203961
988,5.4716748138620215
989,8.416536773429359
990,6.407075742586965
991,4.668533049926978
992,5.4316529955905555
993,5.322334825736892
994,4.702283143506205
995,5.886111891257748
996,6.020341367442368
997,2.841638592357092
998,4.777478344554365
999,5.010962604684266
1000,4.485036370717649
1001,3.9180048932814246
1002,6.53445615393464
1003,6.073309391300691
1004,4.491188022971983
1005,3.7822930956884426
1006,4.445848598973299
1007,4.944301996460533
1008,4.508995547861876
1009,5.343486221035004
1010,4.623311557823534
1011,5.181435374035525
1012,5.777252823234994
1013,5.186980132457252
1014,3.7451525461031667
1015,4.6966425746109675
1016,5.771642963111685
1017,3.72325448234731
1018,2.6788307484286134
1019,4.904059316474439
1020,5.375830917754689
1021,6.642999936266032
1022,6.020358562635604
1023,4.275796874050652
1024,6.066795200029543
1025,5.192314695641225
1026,5.138098290776313
1027,6.246485782855171
1028,4.074719716315989
1029,1.437192218349689
1030,6.145436368252895
1031,5.771896511564158
1032,5.003884784787471
1033,4.500165528558165
1034,3.151248619661797
1035,5.163213807191946
1036,5.477230128921831
1037,5.111353675073069
1038,5.634471714690077
1039,3.012198030647402
1040,6.772912322911579
1041,3.603858068360702
1042,6.825499270861191
1043,5.235454398258067
1044,6.3048385179993405
1045,5.06901623885102
1046,6.670759004648123
1047,4.76244620161326
1048,6.4382393526947626
1049,5.870107664787578
1050,3.5784502664841624
1051,4.434800787352142
1052,4.1373331306398065
1053,3.6218027035099336
1054,5.524403720571792
1055,7.079949406165764
1056,4.534019932161142
1057,4.867175255729598
1058,5.292159802399732
1059,3.508941297901286
1060,3.622233382667724
1061,6.16486978905699
1062,7.250938853578132
1063,2.964779637318667
1064,4.972781235844451
1065,5.007984318849557
1066,6.392719159694356
1067,3.994152007234151
1068,4.404860191240902
1069,4.931950151116502
1070,6.7368339972001765
1071,4.295240987977275
1072,6.626387891552839
1073,5.184714824338534
1074,4.324853669118788
1075,5.88604842828931
1076,4.639343367051348
1077,3.918343626966398
1078,5.284127966683695
1079,4.155525164617773
1080,6.039425763117687
1081,4.181400754126923
1082,4.203718748947813
1083,5.997154923171935
1084,5.60217510983387
1085,4.648677323015986
1086,3.93118754822226
1087,6.26501886660704
1088,4.87763824321096
1089,4.134650351138485
1090,4.401022699956174
1091,7.047496709947114
1092,5.476287677333735
1093,8.557505691026838
1094,4.447865251389077
1095,4.574173807464238
1096,4.309858423409055
1097,4.711386613140544
1098,2.57398885427806
1099,7.42549802702706
1100,2.336569546100182
1101,5.514621538607612
1102,5.172254846895696
1103,3.7335656210397956
1104,5.782614941485744
1105,6.518144819541722
1106,4.960322929963409
1107,5.520765020173439
1108,4.3063993795426025
1109,4.670932165607501
1110,5.9696381826152445
1111,5.19105228253408
1112,4.148209921321357
1113,6.130759868384028
1114,5.797364967998973
1115,3.796919509070423
1116,5.417050412684268
1117,5.0170516907231635
1118,7.7065655540388445
1119,4.867321294201017
1120,4.268044199950159
1121,4.1508095161298275
1122,4.679657928616775
1123,6.128154503992299
1124,5.525265005390878
1125,6.377668518548507
1126,5.750983390345146
1127,5.817104333545651
1128,4.237884807005283
1129,5.417292911031092
1130,7.073692572033077
1131,3.760951424849763
1132,5.228582845397209
1133,4.237383169331277
1134,2.8627048226507186
1135,4.104618788817116
1136,5.149126898558329
1137,5.057088037505871
1138,5.57318471815735
1139,5.148983842682107
1140,5.256953681817299
1141,6.246407680972163
1142,7.321360218617514
1143,3.2741916457141658
1144,5.4426097144641155
1145,5.73938381910223
1146,5.107784777987044
1147,4.549019916657593
1148,5.246114339488541
1149,5.529114245159809
1150,3.0767954671784983
1151,3.491735239289825
1152,4.101987320680779
1153,1.9033715385274363
1154,5.861389383119763
1155,6.821422534238741
1156,5.353134664527236
1157,4.462571434401958
1158,2.448562589007124
1159,6.783905823302085
1160,6.105750540097021
1161,6.216283547307096
1162,5.955513233488886
1163,2.942095231926743
1164,5.805971273343623
1165,6.511728195704739
1166,4.885245619929734
1167,3.6165550153672155
1168,5.684908662674674
1169,6.55712736338386
1170,5.45927769031308
1171,4.6329724270687755
1172,4.882931916542279
1173,7.275196359224548
1174,4.7223916724390325
1175,4.036259969501166
1176,7.502544967246834
1177,4.031772367020146
1178,6.594052204064682
1179,4.710956996733001
1180,4.15039978034751
1181,5.264390920508271
1182,3.5197463646338294
1183,3.863864238057878
1184,5.690585131210362
1185,6.090848508555414
1186,6.905355770075795
1187,5.130035934894721
1188,5.804969512470552
1189,5.9490769067066545
1190,3.260024641001734
1191,5.979838589522179
1192,3.582147871405624
1193,5.824925385013915
1194,6.145133671275404
1195,5.090349820546041
1196,5.555814927030819
1197,4.171267000379716
1198,4.762236689359673
1199,3.8068274830461752
1200,3.8078712026003854
1201,4.738423603594214
1202,5.066605963365623
1203,5.706377739064508
1204,3.9683276068023057
1205,5.049578526595303
1206,4.262655889175571
1207,3.7170469063628064
1208,5.1636552778434694
1209,3.5892540349058057
1210,4.136077195135091
1211,5.231474568934316
1212,5.669582731829503
1213,5.218466334103519
1214,5.4391539947837835
1215,4.200361738761096
1216,6.701035000391419
1217,4.5347398769526
1218,3.633517754694661
1219,7.718650652189487
1220,5.543445271117918
1221,4.842049560663927
1222,3.1533973868795693
1223,4.363531640898016
1224,4.3743348498518975
1225,7.130648498152905
1226,7.2117676134606885
1227,4.956081874577129
1228,5.327863035049436
1229,7.232193904408843
1230,3.911430266741336
1231,6.217355248330949
1232,5.466328882425058
1233,5.789859960795875
1234,6.837993167025717
1235,5.129787691023791
1236,4.348544479097986
1237,8.813348490973674
1238,5.202080908094968
1239,5.929283744963755
1240,5.159227564987187
1241,3.4829188990394413
1242,5.519747445487451
1243,4.541648348766998
1244,4.51605711812982
1245,6.761357418689604
1246,4.377731630814484
1247,6.6734565045027034
1248,4.471927048355685
1249,5.552540688476943
1250,5.767147397675824
1251,6.100434606164708
1252,3.484000887255413
1253,4.442063297396032
1254,3.9644993477324117
1255,4.748459741393045
1256,6.145508430730282
1257,5.315418268470088
1258,4.054862815741721
1259,6.814763623130159
1260,5.631429431009597
1261,5.8838622855091955
1262,3.991678543582904
1263,5.884026245497454
1264,4.915864398076792
1265,5.813108657587808
1266,5.511741714672724
1267,4.367842902866643
1268,3.2037411098730213
1269,4.749816780551363
1270,7.029496949569529
1271,3.612512131549689
1272,3.1012319837337867
1273,6.787386509531968
1274,5.151980365892543
1275,3.9139845430873064
1276,4.950082588667948
1277,5.020720068756248
1278,4.18953563337246
1279,6.615960134771411
1280,6.897768270193554
1281,3.7258865759860598
1282,7.286880854216268
1283,4.7351699094789925
1284,4.258245498802201
1285,6.286998173193701
1286,5.025507295410614
1287,5.892119114160087
1288,3.705259298768565
1289,5.810386980206923
1290,6.284330318421941
1291,3.699708844886119
1292,4.956414825475035
1293,6.016812994664784
1294,4.004716613002111
1295,5.397812480194807
1296,5.308152827518665
1297,4.783278044123005
1298,5.721382952106093
1299,4.855150213697196
1300,6.046287226221126
1301,3.0319310631171406
1302,4.284919382749566
1303,6.575687934952106
1304,5.926786578847876
1305,3.925200588423678
1306,5.235844387080484
1307,4.20024457604661
1308,3.508588979429002
1309,6.472978206658667
1310,6.6529300182117215
1311,5.660276603460765
1312,6.403111429323226
1313,4.971178050500274
1314,5.143946333021486
1315,3.216802649167814
1316,5.390707686000016
1317,5.775414404954544
1318,5.981958469610529
1319,4.737644620821763
1320,3.8919135880060174
1321,5.538973057722247
1322,4.325465634494558
1323,6.130443551499819
1324,3.903499908858056
1325,5.5500658715851605
1326,4.181530866982019
1327,5.028696223232263
1328,5.1853920617470255
1329,6.237625522896254
1330,5.377431727386785
1331,5.2692835213871865
1332,4.34074860212624
1333,4.717171536068836
1334,6.0659127125149235
1335,3.154834476547666
1336,7.762788194125669
1337,5.253429419039119
