Date,Close,pct_return,year,month,year_month
2014-08-28 00:00:00-03:00,7.539964199066162,0.0,2014,8,2014-08
2014-08-29 00:00:00-03:00,7.711626052856445,0.022766932210572542,2014,8,2014-08
2014-09-01 00:00:00-03:00,7.866783618927002,0.020119954599339667,2014,9,2014-09
2014-09-02 00:00:00-03:00,8.107769966125488,0.030633402273667204,2014,9,2014-09
2014-09-03 00:00:00-03:00,7.906398296356201,-0.024836875073000853,2014,9,2014-09
2014-09-04 00:00:00-03:00,7.523456573486328,-0.04843440824962718,2014,9,2014-09
2014-09-05 00:00:00-03:00,7.533360958099365,0.0013164673067884102,2014,9,2014-09
2014-09-08 00:00:00-03:00,7.163625717163086,-0.049079719263785536,2014,9,2014-09
2014-09-09 00:00:00-03:00,7.090999126434326,-0.010138244737543475,2014,9,2014-09
2014-09-10 00:00:00-03:00,6.916036128997803,-0.024673955576201393,2014,9,2014-09
2014-09-11 00:00:00-03:00,7.001867294311523,0.012410456468531844,2014,9,2014-09
2014-09-12 00:00:00-03:00,6.648636341094971,-0.05044810739322718,2014,9,2014-09
2014-09-15 00:00:00-03:00,6.793889999389648,0.021847135388781958,2014,9,2014-09
2014-09-16 00:00:00-03:00,7.114107131958008,0.04713310527505261,2014,9,2014-09
2014-09-17 00:00:00-03:00,7.302277088165283,0.026450256190545387,2014,9,2014-09
2014-09-18 00:00:00-03:00,7.028276443481445,-0.03752263045836861,2014,9,2014-09
2014-09-19 00:00:00-03:00,6.902829647064209,-0.017848870548281458,2014,9,2014-09
2014-09-22 00:00:00-03:00,6.797189712524414,-0.015303859423030069,2014,9,2014-09
2014-09-23 00:00:00-03:00,6.645335674285889,-0.022340709125525965,2014,9,2014-09
2014-09-24 00:00:00-03:00,6.678346633911133,0.004967538322101617,2014,9,2014-09
2014-09-25 00:00:00-03:00,6.549600601196289,-0.01927812971867925,2014,9,2014-09
2014-09-26 00:00:00-03:00,6.912734031677246,0.055443599173761904,2014,9,2014-09
2014-09-29 00:00:00-03:00,6.140251636505127,-0.11174773854053383,2014,9,2014-09
2014-09-30 00:00:00-03:00,5.971888542175293,-0.027419575661831005,2014,9,2014-09
2014-10-01 00:00:00-03:00,5.6417670249938965,-0.05527924957908674,2014,10,2014-10
2014-10-02 00:00:00-03:00,5.711092948913574,0.012287980629571059,2014,10,2014-10
2014-10-03 00:00:00-03:00,6.05772066116333,0.06069376130810393,2014,10,2014-10
2014-10-06 00:00:00-03:00,6.731167316436768,0.11117162592045111,2014,10,2014-10
2014-10-07 00:00:00-03:00,7.001867294311523,0.04021590389140029,2014,10,2014-10
2014-10-08 00:00:00-03:00,6.883022308349609,-0.01697332739488885,2014,10,2014-10
2014-10-09 00:00:00-03:00,6.998564720153809,0.016786581043626406,2014,10,2014-10
2014-10-10 00:00:00-03:00,6.618924140930176,-0.05424549095479243,2014,10,2014-10
2014-10-13 00:00:00-03:00,7.305576801300049,0.10374082641674993,2014,10,2014-10
2014-10-14 00:00:00-03:00,7.130613327026367,-0.023949303255910798,2014,10,2014-10
2014-10-15 00:00:00-03:00,6.651937484741211,-0.06712968721370498,2014,10,2014-10
2014-10-16 00:00:00-03:00,6.156754970550537,-0.07444184725526454,2014,10,2014-10
2014-10-17 00:00:00-03:00,6.302011013031006,0.023592954921101875,2014,10,2014-10
2014-10-20 00:00:00-02:00,5.915769100189209,-0.06128867627224766,2014,10,2014-10
2014-10-21 00:00:00-02:00,5.579043865203857,-0.05691994215504148,2014,10,2014-10
2014-10-22 00:00:00-02:00,5.483310222625732,-0.017159507057331033,2014,10,2014-10
2014-10-23 00:00:00-02:00,5.120177745819092,-0.06622504692662663,2014,10,2014-10
2014-10-24 00:00:00-02:00,5.4866108894348145,0.07156648886162899,2014,10,2014-10
2014-10-27 00:00:00-02:00,4.793355941772461,-0.12635394811709838,2014,10,2014-10
2014-10-28 00:00:00-02:00,4.9617180824279785,0.03512406395450398,2014,10,2014-10
2014-10-29 00:00:00-02:00,4.628296375274658,-0.06719884153316566,2014,10,2014-10
2014-10-30 00:00:00-02:00,4.727331638336182,0.021397779016614157,2014,10,2014-10
2014-10-31 00:00:00-02:00,5.044249057769775,0.06703938789983753,2014,10,2014-10
2014-11-03 00:00:00-02:00,4.90229606628418,-0.028141550875039004,2014,11,2014-11
2014-11-04 00:00:00-02:00,4.892393589019775,-0.002019967201187449,2014,11,2014-11
2014-11-05 00:00:00-02:00,4.753741264343262,-0.02834038638831051,2014,11,2014-11
2014-11-06 00:00:00-02:00,4.641501426696777,-0.023610842787841656,2014,11,2014-11
2014-11-07 00:00:00-02:00,4.7108259201049805,0.014935790606346828,2014,11,2014-11
2014-11-10 00:00:00-02:00,4.615091323852539,-0.0203222530138214,2014,11,2014-11
2014-11-11 00:00:00-02:00,4.6216936111450195,0.0014305864887997663,2014,11,2014-11
2014-11-12 00:00:00-02:00,4.6580071449279785,0.007857191938338453,2014,11,2014-11
2014-11-13 00:00:00-02:00,4.489645481109619,-0.036144569679693477,2014,11,2014-11
2014-11-14 00:00:00-02:00,4.357595920562744,-0.029412023978837375,2014,11,2014-11
2014-11-17 00:00:00-02:00,4.159524917602539,-0.04545419230487668,2014,11,2014-11
2014-11-18 00:00:00-02:00,4.110006332397461,-0.011904865624322206,2014,11,2014-11
2014-11-19 00:00:00-02:00,4.2189459800720215,0.026505956162606092,2014,11,2014-11
2014-11-21 00:00:00-02:00,4.720729827880859,0.1189358314088373,2014,11,2014-11
2014-11-24 00:00:00-02:00,4.6910200119018555,-0.00629347941149614,2014,11,2014-11
2014-11-25 00:00:00-02:00,4.671212673187256,-0.004222394844691619,2014,11,2014-11
2014-11-26 00:00:00-02:00,4.677814483642578,0.0014132969139291462,2014,11,2014-11
2014-11-27 00:00:00-02:00,4.436827182769775,-0.05151707099875149,2014,11,2014-11
2014-11-28 00:00:00-02:00,4.238752841949463,-0.04464324001383817,2014,11,2014-11
2014-12-01 00:00:00-02:00,4.0670905113220215,-0.04049831094857879,2014,12,2014-12
2014-12-02 00:00:00-02:00,4.017571926116943,-0.012175432306516814,2014,12,2014-12
2014-12-03 00:00:00-02:00,4.19583797454834,0.04437158853897456,2014,12,2014-12
2014-12-04 00:00:00-02:00,4.05058479309082,-0.034618396215157776,2014,12,2014-12
2014-12-05 00:00:00-02:00,4.020873546600342,-0.0073350511119178894,2014,12,2014-12
2014-12-08 00:00:00-02:00,3.7996931076049805,-0.05500805644145908,2014,12,2014-12
2014-12-09 00:00:00-02:00,3.769982099533081,-0.007819317831862172,2014,12,2014-12
2014-12-10 00:00:00-02:00,3.5917160511016846,-0.04728564850572502,2014,12,2014-12
2014-12-11 00:00:00-02:00,3.509186267852783,-0.022977813968224757,2014,12,2014-12
2014-12-12 00:00:00-02:00,3.3639330863952637,-0.0413922688539408,2014,12,2014-12
2014-12-15 00:00:00-02:00,2.990896701812744,-0.11089292652436773,2014,12,2014-12
2014-12-16 00:00:00-02:00,3.093233346939087,0.034216041317748566,2014,12,2014-12
2014-12-17 00:00:00-02:00,3.1262459754943848,0.010672530925597818,2014,12,2014-12
2014-12-18 00:00:00-02:00,3.159257173538208,0.010559373223536207,2014,12,2014-12
2014-12-19 00:00:00-02:00,3.245089530944824,0.027168524970218974,2014,12,2014-12
2014-12-22 00:00:00-02:00,3.423354387283325,0.054933725137191594,2014,12,2014-12
2014-12-23 00:00:00-02:00,3.6016194820404053,0.05207322251510924,2014,12,2014-12
2014-12-26 00:00:00-02:00,3.4068479537963867,-0.05407887457718763,2014,12,2014-12
2014-12-29 00:00:00-02:00,3.393643617630005,-0.0038758219754620156,2014,12,2014-12
2014-12-30 00:00:00-02:00,3.3111140727996826,-0.02431886023670271,2014,12,2014-12
2015-01-02 00:00:00-02:00,3.089932441711426,-0.06679976171924476,2015,1,2015-01
2015-01-05 00:00:00-02:00,2.825836420059204,-0.08546983684405292,2015,1,2015-01
2015-01-06 00:00:00-02:00,2.7334022521972656,-0.03271037460123113,2015,1,2015-01
2015-01-07 00:00:00-02:00,2.862149953842163,0.04710163004417029,2015,1,2015-01
2015-01-08 00:00:00-02:00,3.0470170974731445,0.06459030680164572,2015,1,2015-01
2015-01-09 00:00:00-02:00,3.139451265335083,0.030335953132193793,2015,1,2015-01
2015-01-12 00:00:00-02:00,2.918269634246826,-0.07045232188519081,2015,1,2015-01
2015-01-13 00:00:00-02:00,3.000800609588623,0.028280791594193187,2015,1,2015-01
2015-01-14 00:00:00-02:00,2.941377878189087,-0.019802292498095148,2015,1,2015-01
2015-01-15 00:00:00-02:00,3.0734262466430664,0.044893371039860235,2015,1,2015-01
2015-01-16 00:00:00-02:00,3.1163418292999268,0.013963433384397842,2015,1,2015-01
2015-01-19 00:00:00-02:00,3.0272092819213867,-0.028601659336762585,2015,1,2015-01
2015-01-20 00:00:00-02:00,3.0734262466430664,0.015267185191882577,2015,1,2015-01
2015-01-21 00:00:00-02:00,3.2681984901428223,0.06337300064138347,2015,1,2015-01
2015-01-22 00:00:00-02:00,3.3771371841430664,0.033332949124361,2015,1,2015-01
2015-01-23 00:00:00-02:00,3.294607400894165,-0.024437794128236736,2015,1,2015-01
2015-01-26 00:00:00-02:00,3.245089530944824,-0.015029975934583752,2015,1,2015-01
2015-01-27 00:00:00-02:00,3.347426652908325,0.03153599337941995,2015,1,2015-01
2015-01-28 00:00:00-02:00,3.007402181625366,-0.10157787056739168,2015,1,2015-01
2015-01-29 00:00:00-02:00,2.862149953842163,-0.04829823848325494,2015,1,2015-01
2015-01-30 00:00:00-02:00,2.740004301071167,-0.04267618913782879,2015,1,2015-01
2015-02-02 00:00:00-02:00,2.901763439178467,0.05903608912002886,2015,2,2015-02
2015-02-03 00:00:00-02:00,3.291307210922241,0.13424380722574,2015,2,2015-02
2015-02-04 00:00:00-02:00,3.3078126907348633,0.005014870613672418,2015,2,2015-02
2015-02-05 00:00:00-02:00,3.245089530944824,-0.018962125626316675,2015,2,2015-02
2015-02-06 00:00:00-02:00,3.0107035636901855,-0.07222788925222536,2015,2,2015-02
2015-02-09 00:00:00-02:00,3.103137731552124,0.030701849553279485,2015,2,2015-02
2015-02-10 00:00:00-02:00,2.941377878189087,-0.05212783555118845,2015,2,2015-02
2015-02-11 00:00:00-02:00,2.9974982738494873,0.019079627978623385,2015,2,2015-02
2015-02-12 00:00:00-02:00,3.119643449783325,0.04074903962395781,2015,2,2015-02
2015-02-13 00:00:00-02:00,3.3111140727996826,0.061375803388575075,2015,2,2015-02
2015-02-18 00:00:00-02:00,3.3144145011901855,0.000996772783401051,2015,2,2015-02
2015-02-19 00:00:00-02:00,3.205474615097046,-0.03286851600909301,2015,2,2015-02
2015-02-20 00:00:00-02:00,3.1823666095733643,-0.007208918584114897,2015,2,2015-02
2015-02-23 00:00:00-03:00,3.1361491680145264,-0.014522978408522805,2015,2,2015-02
2015-02-24 00:00:00-03:00,3.2681984901428223,0.04210556164708689,2015,2,2015-02
2015-02-25 00:00:00-03:00,3.103137731552124,-0.0505051205086032,2015,2,2015-02
2015-02-26 00:00:00-03:00,3.0470170974731445,-0.018085125100428312,2015,2,2015-02
2015-02-27 00:00:00-03:00,3.152655839920044,0.0346695601197986,2015,2,2015-02
2015-03-02 00:00:00-03:00,3.1097397804260254,-0.013612668706365034,2015,3,2015-03
2015-03-03 00:00:00-03:00,3.159257173538208,0.015923323688967594,2015,3,2015-03
2015-03-04 00:00:00-03:00,3.0602214336395264,-0.03134779299646778,2015,3,2015-03
2015-03-05 00:00:00-03:00,3.0503170490264893,-0.003236492792372155,2015,3,2015-03
2015-03-06 00:00:00-03:00,3.053619384765625,0.0010826204902830297,2015,3,2015-03
2015-03-09 00:00:00-03:00,2.9446794986724854,-0.03567565972256923,2015,3,2015-03
2015-03-10 00:00:00-03:00,2.8126306533813477,-0.04484319782532112,2015,3,2015-03
2015-03-11 00:00:00-03:00,2.8852577209472656,0.025821757819003227,2015,3,2015-03
2015-03-12 00:00:00-03:00,2.7961254119873047,-0.03089232144250105,2015,3,2015-03
2015-03-13 00:00:00-03:00,2.753209352493286,-0.015348402940022852,2015,3,2015-03
2015-03-16 00:00:00-03:00,2.7697150707244873,0.005995082871650757,2015,3,2015-03
2015-03-17 00:00:00-03:00,2.9248721599578857,0.05601915188800026,2015,3,2015-03
2015-03-18 00:00:00-03:00,3.0371129512786865,0.03837459730972204,2015,3,2015-03
2015-03-19 00:00:00-03:00,2.9446794986724854,-0.030434644377412702,2015,3,2015-03
2015-03-20 00:00:00-03:00,3.043715476989746,0.03363217571280947,2015,3,2015-03
2015-03-23 00:00:00-03:00,3.080028533935547,0.01193050310396116,2015,3,2015-03
2015-03-24 00:00:00-03:00,3.1097397804260254,0.009646419233822675,2015,3,2015-03
2015-03-25 00:00:00-03:00,3.2351856231689453,0.0403396591356381,2015,3,2015-03
2015-03-26 00:00:00-03:00,3.080028533935547,-0.047959254060179146,2015,3,2015-03
2015-03-27 00:00:00-03:00,3.089932441711426,0.003215524683215859,2015,3,2015-03
2015-03-30 00:00:00-03:00,3.205474615097046,0.03739310666663786,2015,3,2015-03
2015-03-31 00:00:00-03:00,3.1889681816101074,-0.005149450695755625,2015,3,2015-03
2015-04-01 00:00:00-03:00,3.3870415687561035,0.0621120612893632,2015,4,2015-04
2015-04-02 00:00:00-03:00,3.5289926528930664,0.041910050778944136,2015,4,2015-04
2015-04-06 00:00:00-03:00,3.5355961322784424,0.0018712080287167636,2015,4,2015-04
2015-04-07 00:00:00-03:00,3.604921579360962,0.0196078523928705,2015,4,2015-04
2015-04-08 00:00:00-03:00,3.4893791675567627,-0.03205129688970411,2015,4,2015-04
2015-04-09 00:00:00-03:00,3.822800874710083,0.09555330365165782,2015,4,2015-04
2015-04-10 00:00:00-03:00,3.898728370666504,0.019861744946937408,2015,4,2015-04
2015-04-13 00:00:00-03:00,4.05058479309082,0.03895024428140807,2015,4,2015-04
2015-04-14 00:00:00-03:00,4.113307476043701,0.015484846301666971,2015,4,2015-04
2015-04-15 00:00:00-03:00,4.403813362121582,0.07062586197842372,2015,4,2015-04
2015-04-16 00:00:00-03:00,4.284969806671143,-0.026986510480359084,2015,4,2015-04
2015-04-17 00:00:00-03:00,4.275067329406738,-0.0023109794727112017,2015,4,2015-04
2015-04-20 00:00:00-03:00,4.314681053161621,0.009266222190792983,2015,4,2015-04
2015-04-22 00:00:00-03:00,4.291573524475098,-0.0053555589397717325,2015,4,2015-04
2015-04-23 00:00:00-03:00,4.248656749725342,-0.010000242220015327,2015,4,2015-04
2015-04-24 00:00:00-03:00,4.364199638366699,0.027195157304441407,2015,4,2015-04
2015-04-27 00:00:00-03:00,4.133115291595459,-0.05294999448231555,2015,4,2015-04
2015-04-28 00:00:00-03:00,4.215645790100098,0.019968109448207618,2015,4,2015-04
2015-04-29 00:00:00-03:00,4.232151031494141,0.003915234394882845,2015,4,2015-04
2015-04-30 00:00:00-03:00,4.311380386352539,0.018720824060578692,2015,4,2015-04
2015-05-04 00:00:00-03:00,4.552368640899658,0.055895846098376174,2015,5,2015-05
2015-05-05 00:00:00-03:00,4.763646125793457,0.04641045169225252,2015,5,2015-05
2015-05-06 00:00:00-03:00,4.552368640899658,-0.04435205288440845,2015,5,2015-05
2015-05-07 00:00:00-03:00,4.509454250335693,-0.009426826768467485,2015,5,2015-05
2015-05-08 00:00:00-03:00,4.459934711456299,-0.01098127093222161,2015,5,2015-05
2015-05-11 00:00:00-03:00,4.545766353607178,0.0192450445362803,2015,5,2015-05
2015-05-12 00:00:00-03:00,4.532561302185059,-0.002904912042309567,2015,5,2015-05
2015-05-13 00:00:00-03:00,4.615091323852539,0.01820825272185384,2015,5,2015-05
2015-05-14 00:00:00-03:00,4.588681221008301,-0.005722552597765698,2015,5,2015-05
2015-05-15 00:00:00-03:00,4.634898662567139,0.01007205323988103,2015,5,2015-05
2015-05-18 00:00:00-03:00,4.52265739440918,-0.024216552794229105,2015,5,2015-05
2015-05-19 00:00:00-03:00,4.255259037017822,-0.05912416839752444,2015,5,2015-05
2015-05-20 00:00:00-03:00,4.238752841949463,-0.0038790106371355652,2015,5,2015-05
2015-05-21 00:00:00-03:00,4.45003080368042,0.049844369230499244,2015,5,2015-05
2015-05-22 00:00:00-03:00,4.314681053161621,-0.0304154637327133,2015,5,2015-05
2015-05-25 00:00:00-03:00,4.235452651977539,-0.018362516303731584,2015,5,2015-05
2015-05-26 00:00:00-03:00,4.090198993682861,-0.03429471894269874,2015,5,2015-05
2015-05-27 00:00:00-03:00,4.1397175788879395,0.012106644513276121,2015,5,2015-05
2015-05-28 00:00:00-03:00,4.176030158996582,0.008771753004077466,2015,5,2015-05
2015-05-29 00:00:00-03:00,4.070390701293945,-0.025296622313671177,2015,5,2015-05
2015-06-01 00:00:00-03:00,4.080295562744141,0.0024333932973674087,2015,6,2015-06
2015-06-02 00:00:00-03:00,4.251957893371582,0.04207105293911417,2015,6,2015-06
2015-06-03 00:00:00-03:00,4.222247123718262,-0.006987550299977503,2015,6,2015-06
2015-06-05 00:00:00-03:00,4.149620532989502,-0.017200933199950218,2015,6,2015-06
2015-06-08 00:00:00-03:00,4.149620532989502,0.0,2015,6,2015-06
2015-06-09 00:00:00-03:00,4.291573524475098,0.03420866808351963,2015,6,2015-06
2015-06-10 00:00:00-03:00,4.317982196807861,0.006153610600436752,2015,6,2015-06
2015-06-11 00:00:00-03:00,4.324585437774658,0.0015292422862878934,2015,6,2015-06
2015-06-12 00:00:00-03:00,4.298175811767578,-0.006106857266917572,2015,6,2015-06
2015-06-15 00:00:00-03:00,4.2948737144470215,-0.000768255526336576,2015,6,2015-06
2015-06-16 00:00:00-03:00,4.417018413543701,0.02843964857122841,2015,6,2015-06
2015-06-17 00:00:00-03:00,4.337790012359619,-0.01793707740523508,2015,6,2015-06
2015-06-18 00:00:00-03:00,4.440127372741699,0.02359205035063738,2015,6,2015-06
2015-06-19 00:00:00-03:00,4.341091156005859,-0.022304814349207905,2015,6,2015-06
2015-06-22 00:00:00-03:00,4.347693920135498,0.001520991818037225,2015,6,2015-06
2015-06-23 00:00:00-03:00,4.281670093536377,-0.01518594174565615,2015,6,2015-06
2015-06-24 00:00:00-03:00,4.364199638366699,0.019275082626031635,2015,6,2015-06
2015-06-25 00:00:00-03:00,4.159524917602539,-0.04689856966322458,2015,6,2015-06
2015-06-26 00:00:00-03:00,4.360898971557617,0.048412753365868956,2015,6,2015-06
2015-06-29 00:00:00-03:00,4.2420549392700195,-0.027252186547479032,2015,6,2015-06
2015-06-30 00:00:00-03:00,4.189234733581543,-0.012451560963886516,2015,6,2015-06
2015-07-01 00:00:00-03:00,4.014270782470703,-0.04176513426385545,2015,7,2015-07
2015-07-02 00:00:00-03:00,4.076994895935059,0.015625282115560236,2015,7,2015-07
2015-07-03 00:00:00-03:00,3.8822221755981445,-0.04777359925839273,2015,7,2015-07
2015-07-06 00:00:00-03:00,3.7996931076049805,-0.021258203230073658,2015,7,2015-07
2015-07-07 00:00:00-03:00,3.885523796081543,0.02258884758476277,2015,7,2015-07
2015-07-08 00:00:00-03:00,3.783186435699463,-0.026338111861593756,2015,7,2015-07
2015-07-10 00:00:00-03:00,3.898728370666504,0.030540904322543326,2015,7,2015-07
2015-07-13 00:00:00-03:00,3.8921265602111816,-0.0016933240348297612,2015,7,2015-07
2015-07-14 00:00:00-03:00,3.958150863647461,0.01696355511951721,2015,7,2015-07
2015-07-15 00:00:00-03:00,3.8888251781463623,-0.017514664773847093,2015,7,2015-07
2015-07-16 00:00:00-03:00,3.958150863647461,0.0178268968969552,2015,7,2015-07
2015-07-17 00:00:00-03:00,3.7666804790496826,-0.04837369549409674,2015,7,2015-07
2015-07-20 00:00:00-03:00,3.5620059967041016,-0.05433815888658003,2015,7,2015-07
2015-07-21 00:00:00-03:00,3.5421979427337646,-0.005560926620748297,2015,7,2015-07
2015-07-22 00:00:00-03:00,3.4200539588928223,-0.034482540449638235,2015,7,2015-07
2015-07-23 00:00:00-03:00,3.340824604034424,-0.023166112526495763,2015,7,2015-07
2015-07-24 00:00:00-03:00,3.3111140727996826,-0.008893173020475957,2015,7,2015-07
2015-07-27 00:00:00-03:00,3.1361491680145264,-0.05284170250202714,2015,7,2015-07
2015-07-28 00:00:00-03:00,3.3078126907348633,0.05473704008442171,2015,7,2015-07
2015-07-29 00:00:00-03:00,3.532294750213623,0.06786419923580644,2015,7,2015-07
2015-07-30 00:00:00-03:00,3.439861297607422,-0.02616810293099438,2015,7,2015-07
2015-07-31 00:00:00-03:00,3.462968349456787,0.006717437085453773,2015,7,2015-07
2015-08-03 00:00:00-03:00,3.3111140727996826,-0.04385089938258455,2015,8,2015-08
2015-08-04 00:00:00-03:00,3.3540289402008057,0.012960854400536181,2015,8,2015-08
2015-08-05 00:00:00-03:00,3.304511785507202,-0.014763484625937344,2015,8,2015-08
2015-08-06 00:00:00-03:00,3.4134509563446045,0.03296679749038375,2015,8,2015-08
2015-08-07 00:00:00-03:00,3.1988723278045654,-0.06286266634099438,2015,8,2015-08
2015-08-10 00:00:00-03:00,3.297907829284668,0.030959504266327532,2015,8,2015-08
2015-08-11 00:00:00-03:00,3.294607400894165,-0.0010007642909834775,2015,8,2015-08
2015-08-12 00:00:00-03:00,3.241788864135742,-0.0160318151243416,2015,8,2015-08
2015-08-13 00:00:00-03:00,3.1361491680145264,-0.03258685267566901,2015,8,2015-08
2015-08-14 00:00:00-03:00,3.0701258182525635,-0.021052362698602695,2015,8,2015-08
2015-08-17 00:00:00-03:00,3.020606517791748,-0.016129404262982466,2015,8,2015-08
2015-08-18 00:00:00-03:00,2.967787981033325,-0.017486069915864613,2015,8,2015-08
2015-08-19 00:00:00-03:00,2.8852577209472656,-0.02780867791550398,2015,8,2015-08
2015-08-20 00:00:00-03:00,2.868751049041748,-0.005721038985764582,2015,8,2015-08
2015-08-21 00:00:00-03:00,2.740004301071167,-0.04487902427559423,2015,8,2015-08
2015-08-24 00:00:00-03:00,2.604654312133789,-0.04939772864023049,2015,8,2015-08
2015-08-25 00:00:00-03:00,2.59144926071167,-0.005069790398135896,2015,8,2015-08
2015-08-26 00:00:00-03:00,2.6838841438293457,0.035669185007423644,2015,8,2015-08
2015-08-27 00:00:00-03:00,2.9446794986724854,0.09717086910876815,2015,8,2015-08
2015-08-28 00:00:00-03:00,2.977691173553467,0.01121061728309098,2015,8,2015-08
2015-08-31 00:00:00-03:00,3.0338118076324463,0.018847029731430206,2015,8,2015-08
2015-09-01 00:00:00-03:00,2.8357393741607666,-0.06528830594349004,2015,9,2015-09
2015-09-02 00:00:00-03:00,2.9116668701171875,0.0267752024915518,2015,9,2015-09
2015-09-03 00:00:00-03:00,2.891860246658325,-0.0068025032884566,2015,9,2015-09
2015-09-04 00:00:00-03:00,2.8093299865722656,-0.028538813444192887,2015,9,2015-09
2015-09-08 00:00:00-03:00,2.852245569229126,0.015276091759239269,2015,9,2015-09
2015-09-09 00:00:00-03:00,2.7697150707244873,-0.028935271000155895,2015,9,2015-09
2015-09-10 00:00:00-03:00,2.6310646533966064,-0.05005945152748634,2015,9,2015-09
2015-09-11 00:00:00-03:00,2.528726816177368,-0.038895979651098256,2015,9,2015-09
2015-09-14 00:00:00-03:00,2.5485336780548096,0.007832740868142922,2015,9,2015-09
2015-09-15 00:00:00-03:00,2.525425910949707,-0.009067083281685233,2015,9,2015-09
2015-09-16 00:00:00-03:00,2.687185049057007,0.06405222081786155,2015,9,2015-09
2015-09-17 00:00:00-03:00,2.5947513580322266,-0.03439796267741863,2015,9,2015-09
2015-09-18 00:00:00-03:00,2.5089192390441895,-0.03307913057732412,2015,9,2015-09
2015-09-21 00:00:00-03:00,2.409883975982666,-0.039473276588708535,2015,9,2015-09
2015-09-22 00:00:00-03:00,2.300943374633789,-0.04520574535313668,2015,9,2015-09
2015-09-23 00:00:00-03:00,2.251425266265869,-0.021520785306505454,2015,9,2015-09
2015-09-24 00:00:00-03:00,2.2976419925689697,0.02052776389942267,2015,9,2015-09
2015-09-25 00:00:00-03:00,2.251425266265869,-0.020114850987479622,2015,9,2015-09
2015-09-28 00:00:00-03:00,2.125978946685791,-0.055718624757258216,2015,9,2015-09
2015-09-29 00:00:00-03:00,2.175497531890869,0.02329213338743223,2015,9,2015-09
2015-09-30 00:00:00-03:00,2.390075922012329,0.09863416849522032,2015,9,2015-09
2015-10-01 00:00:00-03:00,2.3174493312835693,-0.03038672958456134,2015,10,2015-10
2015-10-02 00:00:00-03:00,2.565039873123169,0.10683752110449216,2015,10,2015-10
