time,year,month,country,countrycode,cpi_sa,cpi_yoy_nsa,exchange_rate_neer,exchange_rate_reer,exchnage_rate_vs_usd,ind_prod_const,ind_prod_const_sa
1996-01,1996,1,Malaysia,MYS,70.56445995361,3.39305761332,122.01494779114,116.41466782609,2.55147826087,4404545761.67805,4500708027.60565
1996-01,1996,1,Taiwan China,TWN,86.85301307259,3.33839150228,114.66429413044,135.0025426087,27.37730434783,6585432189.17335,6585350663.1844
1996-01,1996,1,Myanmar,MMR,5.88522558777,10.96391929628,,,5.8475,,
1996-01,1996,1,United States,USA,71.13036121533,2.79069767442,95.20041158162,102.26051369565,1.0,199708791768.334,200831651134.302
1996-02,1996,2,Lao PDR,LAO,7.10033152183,28.72306769128,,,923.5,,
1996-02,1996,2,Malaysia,MYS,70.79175175132,3.44896103842,122.32389838129,117.22803071429,2.54733333333,4272915658.45549,4509783345.03704
1996-02,1996,2,Taiwan China,TWN,86.90615368264,2.95895240494,114.37887809524,135.44392642857,27.46814285714,5514341861.11952,6405408663.8608
1996-02,1996,2,Philippines,PHL,46.886705695,8.74213182126,171.56576912511,112.47337952381,26.13380952381,6418353128.09783,5988368835.14033
1996-02,1996,2,Thailand,THA,66.22653538107,7.49059271423,122.15242976191,108.55432571429,25.23680952381,,
1996-02,1996,2,Myanmar,MMR,6.09159208153,13.15561270561,,,5.8652,,
1996-02,1996,2,Chad,TCD,65.30508580347,5.28719671933,,,504.06417763363,,
1996-02,1996,2,China,CHN,79.45297898235,9.23598954738,75.44198085752,81.87694619048,8.31376190476,124167494310.2,131113540258.186
1996-02,1996,2,Vietnam,VNM,43.39364808233,8.71444198301,,85.14889,11005.9047619048,,
1996-02,1996,2,Cambodia,KHM,45.13429117911,5.5579200101,,,2549.0,,
1996-02,1996,2,Singapore,SGP,83.92765937689,1.36125948045,90.51695660681,103.50548642857,1.41061904762,2066021909.0488,2484667815.55148
1996-02,1996,2,United States,USA,71.26829986022,2.71703114645,95.65555340054,102.09042261905,1.0,204613209119.772,203951019390.87
1996-02,1996,2,Papua New Guinea,PNG,,,198.61451848546,99.00929381326,1.34964355172,,
1996-02,1996,2,Brunei,BRN,92.42582978107,3.89524671465,,,1.41076190476,,
1996-02,1996,2,Indonesia,IDN,21.34509781293,11.09083535965,387.65940357143,144.82034,2300.33333333333,17177072296.7745,18223329489.1342
1996-03,1996,3,Indonesia,IDN,21.30632001543,9.62945709408,382.83558761905,141.45018238095,2330.28571428571,21529860571.8494,21664070638.2709
1996-03,1996,3,Lao PDR,LAO,7.09433418869,25.03957383209,,,921.9,,
1996-03,1996,3,Cambodia,KHM,45.16227159216,5.44370391165,,,2554.0,,
1996-03,1996,3,Taiwan China,TWN,87.15060048889,2.9891986938,114.87402,134.68341238095,27.37004761905,6599618816.03499,6227132497.13768
1996-03,1996,3,Malaysia,MYS,70.7387518089,3.18424007526,122.95224304923,116.85739142857,2.54204761905,4445047331.90038,4493940807.44878
1996-03,1996,3,Myanmar,MMR,6.20724350486,13.02354664729,,,5.8771,,
1996-03,1996,3,Philippines,PHL,47.16820312675,8.6910453547,171.72621506517,112.49378904762,26.17642857143,6774916891.31568,5883415082.68727
1996-03,1996,3,Vietnam,VNM,44.01691626807,9.43297818175,,85.14889,11009.8333333333,,
1996-03,1996,3,China,CHN,80.36553566874,9.65846830565,75.50845627314,82.29455333333,8.32980952381,116991395781.192,121216034181.364
1996-03,1996,3,Singapore,SGP,83.68737521475,1.49079340053,90.68969630054,102.93629190476,1.40880952381,2865102537.89015,2396344902.19336
1996-03,1996,3,Chad,TCD,64.94993499309,5.59590348866,,,505.91417828558,,
1996-03,1996,3,Brunei,BRN,92.20700665703,3.15237102865,,,1.40776190476,,
1996-03,1996,3,Papua New Guinea,PNG,,,196.96970412296,98.35384266845,1.34923775158,,
1996-03,1996,3,Thailand,THA,66.33181711982,7.06807569991,122.33559571429,108.69418857143,25.23119047619,,
1996-03,1996,3,United States,USA,71.49819760171,2.84391534392,95.74578397491,101.85580095238,1.0,205668279321.173,203735352723.476
1996-04,1996,4,Thailand,THA,66.62262402117,6.92355331039,122.71136227273,108.97303863636,25.28354545455,,
1996-04,1996,4,Myanmar,MMR,6.33044672916,12.62097493126,,,5.9014,,
1996-04,1996,4,Singapore,SGP,83.779077866,1.11377295843,90.98640651045,102.73931727273,1.408,2338868095.44873,2431527978.63788
1996-04,1996,4,Chad,TCD,67.10190897246,11.8593901166,,,510.60417993835,,
1996-04,1996,4,Philippines,PHL,47.53717784806,8.9220095079,172.04272779513,112.93451227273,26.16740909091,5620133368.47387,5319884895.01761
1996-04,1996,4,Taiwan China,TWN,87.53321288128,2.87284536598,116.31301318182,137.17038454546,27.16904545455,6599618816.03499,6453447398.85423
1996-04,1996,4,Brunei,BRN,92.14956646511,0.63085517988,,,1.40836363636,,
1996-04,1996,4,Indonesia,IDN,21.34017939264,8.23309065889,385.03455227273,141.80610681818,2329.54545454546,21972942092.8077,22094126375.0671
1996-04,1996,4,United States,USA,71.77407489149,2.83267457181,95.90450743839,101.71681045455,1.0,202977324256.234,205608318232.701
1996-04,1996,4,Malaysia,MYS,71.21216893273,3.79767220478,124.85893300016,118.71143272727,2.51159090909,4677931360.67876,4598795544.80809
1996-04,1996,4,China,CHN,81.18152014969,9.72073523499,75.73935803186,83.64645136364,8.3315,109815297252.184,114234316332.315
1996-04,1996,4,Cambodia,KHM,45.90362676422,8.39430783359,,,2564.0,,
1996-04,1996,4,Lao PDR,LAO,7.1152995413,19.58395016819,,,921.0,,
1996-04,1996,4,Papua New Guinea,PNG,,,204.52698419619,102.2571573134,1.29852768402,,
1996-04,1996,4,Vietnam,VNM,44.16330275637,8.54312397062,,85.14889,10998.6590909091,,
1996-05,1996,5,Brunei,BRN,92.11499166707,0.56140475319,,,1.40626086957,,
1996-05,1996,5,Myanmar,MMR,6.49481453989,14.61801227397,,,5.9489,,
1996-05,1996,5,Malaysia,MYS,71.45042039058,3.45042557114,125.93077125003,120.00137195652,2.49334782609,4748809108.56783,4681320895.33922
1996-05,1996,5,Singapore,SGP,84.17955146956,1.20719010802,91.42130952685,103.03124326087,1.40782608696,2377846122.07729,2444554238.77477
1996-05,1996,5,Cambodia,KHM,46.75564007178,8.67058983917,,,2573.0,,
1996-05,1996,5,Indonesia,IDN,21.45567035796,8.38151500182,386.00867478261,142.89798782609,2329.5652173913,23157279491.5957,22674649402.0161
1996-05,1996,5,Philippines,PHL,47.65493573784,8.00945578404,172.47430409674,113.15926326087,26.16391304348,6147578132.07345,5778213756.64426
1996-05,1996,5,Taiwan China,TWN,87.66075034541,2.94558162756,115.81628108696,136.14021543478,27.31017391304,6864908738.34766,6529209617.19595
1996-05,1996,5,Papua New Guinea,PNG,,,205.52007938972,102.93612639221,1.2906224565,,
1996-05,1996,5,Lao PDR,LAO,7.05009595279,13.59159529608,,,920.53,,
1996-05,1996,5,China,CHN,81.60382897747,9.13777859091,75.90299505939,83.23797978261,8.32839130435,102639198723.175,106162624078.976
1996-05,1996,5,Vietnam,VNM,43.97493592483,6.11683975016,,85.14889,10990.3913043478,,
1996-05,1996,5,United States,USA,71.91201353638,2.82708744247,96.67807197144,101.9415573913,1.0,204731907889.554,207106959551.137
1996-05,1996,5,Thailand,THA,66.77066096355,6.25049203533,122.86650369565,109.21976891304,25.28456521739,,
1996-05,1996,5,Chad,TCD,68.0445378796,16.06231754516,,,519.13818294576,,
1996-06,1996,6,Philippines,PHL,47.8354978355,7.84849174442,173.61876202194,114.2247955,26.181,6468881614.1027,5786135575.36729
1996-06,1996,6,Malaysia,MYS,71.70333528331,3.63529620028,126.71116235629,120.715564,2.4964,4434921939.3448,4547299812.20046
1996-06,1996,6,China,CHN,81.93717939897,8.75050791433,76.56942883405,83.4895145,8.3223,95463100194.1671,98403333407.6537
1996-06,1996,6,Thailand,THA,66.78183016668,5.53906065416,123.5431025,109.7545355,25.346,,
1996-06,1996,6,Singapore,SGP,84.26312856944,1.15802675585,91.92330780768,103.5226955,1.40925,2334019154.33704,2270160615.91397
1996-06,1996,6,Brunei,BRN,92.62472795211,1.41790903024,,,1.40975,,
1996-06,1996,6,United States,USA,72.04995218127,2.82152230971,96.97905858322,102.4756995,1.0,213125529532.714,208856763796.438
1996-06,1996,6,Taiwan China,TWN,87.97959400574,2.7429564354,115.090371,136.1363405,27.64665,6676226601.08785,6503675365.67337
1996-06,1996,6,Vietnam,VNM,43.88482402125,4.66631501077,,85.14889,10998.5,,
1996-06,1996,6,Indonesia,IDN,21.42281576638,7.37584549404,388.543269,142.6358565,2329.8,22736491380.4969,21752230488.2019
1996-06,1996,6,Chad,TCD,69.49210368651,15.34826806586,,,517.67818243125,,
1996-06,1996,6,Papua New Guinea,PNG,,,207.25632952371,103.76745836532,1.28461344157,,
1996-06,1996,6,Lao PDR,LAO,7.07811743207,13.01818013616,,,920.2,,
1996-06,1996,6,Cambodia,KHM,46.49406421521,6.33339233672,,,2607.0,,
1996-06,1996,6,Myanmar,MMR,6.47691449421,9.88772849395,,,5.956,,
1996-07,1996,7,Vietnam,VNM,43.86964328114,3.96080801036,,85.14889,10984.7391304348,,
1996-07,1996,7,China,CHN,82.2308875507,8.28748947117,76.38994724499,82.7608173913,8.3157826087,88287001665.159,92261011116.7887
1996-07,1996,7,Taiwan China,TWN,87.19311297694,1.43422354105,115.44353891304,134.52666217391,27.52969565217,6828023508.5074,6579274751.82047
1996-07,1996,7,Singapore,SGP,84.26545015555,1.32036233199,91.42976556334,102.86878369565,1.41565217391,2407126266.48248,2374431567.38363
1996-07,1996,7,Malaysia,MYS,71.93456178242,3.79770989836,126.63079106556,121.25181195652,2.49134782609,5012069315.01296,4867470168.96241
1996-07,1996,7,Cambodia,KHM,47.32220719988,7.45010331898,,,2649.0,,
1996-07,1996,7,Brunei,BRN,92.76963490734,1.47000160197,,,1.41213043478,,
1996-07,1996,7,Thailand,THA,67.05521756721,5.47546905784,123.37023195652,109.87332695652,25.35360869565,,
1996-07,1996,7,Chad,TCD,70.58782979843,16.33374525835,,,509.34317949397,,
1996-07,1996,7,Lao PDR,LAO,7.09443700653,10.94156693753,,,919.97,,
1996-07,1996,7,Papua New Guinea,PNG,,,207.8775446593,103.98751403999,1.28076979427,,
1996-07,1996,7,United States,USA,72.18789082616,2.88335517693,96.81085394794,102.50228869565,1.0,203943100610.368,208581667785.535
1996-07,1996,7,Myanmar,MMR,6.56466853756,7.23953727736,,,5.9337,,
1996-07,1996,7,Philippines,PHL,48.06204158536,7.81132075472,173.74174696486,114.16894826087,26.18913043478,6059502768.96134,5535440374.74502
1996-07,1996,7,Indonesia,IDN,21.49115862558,7.14699185514,387.39331391304,143.38025521739,2331.47826086957,23711828061.8517,22013839178.8802
1996-08,1996,8,Indonesia,IDN,21.5500376027,6.83887353633,384.25485590909,141.78320045455,2341.86363636364,23182359577.6876,21821063406.3049
1996-08,1996,8,Cambodia,KHM,47.22554100776,7.32247420012,,,2708.0,,
1996-08,1996,8,Chad,TCD,69.8424519126,13.9880466257,,,506.00317831694,,
1996-08,1996,8,Vietnam,VNM,43.91182880146,3.2452537467,,85.14889,11004.7954545455,,
1996-08,1996,8,Malaysia,MYS,72.07181062199,3.63034347248,125.94213781511,120.20331545455,2.49322727273,4708307538.3455,4663259325.12455
1996-08,1996,8,Myanmar,MMR,6.74054091749,13.21734879632,,,5.8911,,
1996-08,1996,8,Singapore,SGP,84.38385104704,1.43441193297,91.15022221611,102.54326818182,1.41213636364,2450953234.22272,2342109398.53927
1996-08,1996,8,Papua New Guinea,PNG,,,203.44831431571,101.71809279002,1.30650370373,,
1996-08,1996,8,Brunei,BRN,93.01816363079,1.50331181064,,,1.41527272727,,
1996-08,1996,8,China,CHN,82.64345052009,8.16258134887,76.27633462762,83.20881090909,8.308,81110903136.1507,84125547327.1033
1996-08,1996,8,United States,USA,72.27984992275,2.81229561805,96.47632092435,101.69844363636,1.0,213644027340.715,209783162386.427
1996-08,1996,8,Thailand,THA,67.4739135035,5.5571889033,123.10324727273,110.36037409091,25.2875,,
1996-08,1996,8,Philippines,PHL,48.33793149855,7.3312249421,172.46528123328,114.31828136364,26.18954545455,6497720823.26971,5773553319.59803
1996-08,1996,8,Lao PDR,LAO,6.93136916273,4.33837395149,,,919.79,,
1996-08,1996,8,Taiwan China,TWN,88.89361249867,3.19555829735,115.26131363636,138.990285,27.48390909091,6859234087.60301,6657506355.29006
1996-09,1996,9,Singapore,SGP,84.42215721781,1.47479454731,92.16904132397,103.11108238095,1.40847619048,2504540250.09803,2274847634.74828
1996-09,1996,9,Malaysia,MYS,72.36208780618,3.6106691717,126.33308794439,120.61696880952,2.50052380952,4880439211.79039,4795810906.81011
1996-09,1996,9,Myanmar,MMR,7.00436931385,18.68839823078,,,5.931,,
1996-09,1996,9,Philippines,PHL,48.36372608393,5.36551993745,173.35253833824,114.23515547619,26.22404761905,6369337108.14456,5724762109.44881
1996-09,1996,9,Vietnam,VNM,44.01754146277,3.04184094587,,85.14889,11011.5238095238,,
1996-09,1996,9,Indonesia,IDN,21.68262779154,6.56813501332,389.18496238095,143.07754166667,2329.38095238095,22803371610.0755,21552780999.3
1996-09,1996,9,Taiwan China,TWN,89.1168030609,3.40362560118,115.95567333333,138.31831904762,27.48661904762,6690413227.94948,6566550728.86903
1996-09,1996,9,Cambodia,KHM,46.86182897115,5.90271507972,,,2681.0,,
1996-09,1996,9,Papua New Guinea,PNG,,,202.77564470655,101.17943445944,1.31253062358,,
1996-09,1996,9,Chad,TCD,70.34318544718,13.76016822023,,,512.82918072245,,
1996-09,1996,9,United States,USA,72.50974766424,3.00457217505,97.0747182082,102.09104595238,1.0,216565365927.004,211226408027.203
1996-09,1996,9,Brunei,BRN,93.51255516374,2.03243303314,,,1.41076190476,,
1996-09,1996,9,China,CHN,82.79528383573,7.4178543878,76.81431277092,85.15170380952,8.30423809524,73934804607.1426,76928759537.6502
1996-09,1996,9,Thailand,THA,67.51552387456,4.92527007369,123.65424595238,110.62503476191,25.36595238095,,
1996-09,1996,9,Lao PDR,LAO,7.0036774937,3.03714599328,,,919.7,,
1996-10,1996,10,Cambodia,KHM,48.29805062886,8.52949621345,,,2686.0,,
1996-10,1996,10,Vietnam,VNM,44.19383803254,3.03392657533,,85.14889,11036.4057971015,,
1996-10,1996,10,Chad,TCD,71.52987955869,13.40150834186,,,516.66818207532,,
1996-10,1996,10,Taiwan China,TWN,88.94675310873,3.39757845318,116.66244434783,138.35723826087,27.51091304348,6955703150.26216,6700983468.45443
1996-10,1996,10,Philippines,PHL,48.55550321872,5.44839008232,174.76362104794,115.20358043478,26.26691304348,6332529148.60155,5660634347.05866
1996-10,1996,10,United States,USA,72.73964540572,3.06188925081,97.56651929284,102.69536043478,1.0,213991221242.327,211111314094.978
1996-10,1996,10,Singapore,SGP,84.44537307889,1.3923539004,92.50770307465,103.3058973913,1.41260869565,2514300298.2331,2418684329.62439
1996-10,1996,10,China,CHN,82.98841199667,6.90975775501,77.30012608376,85.29149826087,8.30017391304,66758706078.1344,69900014561.8697
1996-10,1996,10,Lao PDR,LAO,7.20210875492,5.91950374159,,,919.7,,
1996-10,1996,10,Malaysia,MYS,72.45467034964,3.45490461338,126.69497088184,120.92698086957,2.50713043478,5012069315.01296,4837621236.30725
1996-10,1996,10,Myanmar,MMR,7.29653719349,23.14250777745,,,5.971,,
1996-10,1996,10,Papua New Guinea,PNG,,,200.83723492198,99.97439603059,1.3332608981,,
1996-10,1996,10,Thailand,THA,67.76297151987,4.16374410496,124.25067913044,111.54610434783,25.46904347826,,
1996-10,1996,10,Brunei,BRN,93.46964275591,1.74227523763,,,1.41169565217,,
1996-10,1996,10,Indonesia,IDN,21.86679999759,6.55346109112,393.17440826087,145.07328565217,2323.91304347826,24082456000.7665,22504871879.358
1996-11,1996,11,Malaysia,MYS,72.53472023283,3.3394506015,125.44842599821,120.128615,2.5220952381,4738683716.01225,4848298616.38402
1996-11,1996,11,Philippines,PHL,48.81905659108,6.40170125394,173.33952543546,115.00565880952,26.2630952381,5985321050.43839,5528088333.66888
1996-11,1996,11,Taiwan China,TWN,89.04240620682,3.01241854174,116.49315452381,137.90503428571,27.49461904762,7055009538.29364,6806995221.38099
1996-11,1996,11,Lao PDR,LAO,7.32885774607,7.49346809647,,,921.4,,
1996-11,1996,11,United States,USA,72.96954314721,3.25309043591,97.30619076484,102.47857333333,1.0,213767042429.398,212965455830.24
1996-11,1996,11,Papua New Guinea,PNG,,,198.66514555661,98.5747900733,1.34032337445,,
1996-11,1996,11,Thailand,THA,68.42910105538,4.78791672918,123.98175809524,111.84171428571,25.46314285714,,
1996-11,1996,11,Brunei,BRN,93.77953932485,1.82650473272,,,1.40342857143,,
1996-11,1996,11,Chad,TCD,71.08555648908,9.77817179454,,,511.59718028829,,
1996-11,1996,11,Vietnam,VNM,44.68165697274,3.82270502635,,85.14889,11060.3650793651,,
1996-11,1996,11,Indonesia,IDN,22.141037416,6.84730617898,389.51445952381,144.00620785714,2337.2380952381,23157279491.5957,22806161951.0468
1996-11,1996,11,Cambodia,KHM,48.19311446908,8.94459250043,,,2699.0,,
1996-11,1996,11,China,CHN,83.28122633269,6.7383584623,76.99888492041,84.96664880952,8.29938095238,59582607549.1262,63143802113.5813
1996-11,1996,11,Myanmar,MMR,7.45994245802,26.70841870453,,,5.915,,
1996-11,1996,11,Singapore,SGP,84.64851186331,1.43127381979,93.13484382019,103.94534333333,1.40233333333,2382757229.10067,2367127122.44705
1996-12,1996,12,Lao PDR,LAO,7.3407799144,7.75989337539,,,921.14,,
1996-12,1996,12,Papua New Guinea,PNG,,,199.99519827226,99.42651883962,1.34253990401,,
1996-12,1996,12,Myanmar,MMR,7.69967694124,31.29224152882,,,5.9729,,
1996-12,1996,12,United States,USA,73.1534613404,3.37881741391,98.30618073947,103.40073477273,1.0,213362387532.415,214360835302.942
1996-12,1996,12,Taiwan China,TWN,88.64916569242,2.38124462993,117.4767975,137.69376613636,27.49363636364,7311787484.48932,6857618054.5952
1996-12,1996,12,China,CHN,83.63364624326,6.82089817628,77.75301492758,86.11952454545,8.299,52406509020.1181,56824772835.8783
1996-12,1996,12,Cambodia,KHM,48.25932140566,10.07825301247,,,2681.0,,
1996-12,1996,12,Philippines,PHL,49.17793777897,6.82875727824,175.05792249329,116.44955863636,26.28954545455,5548807038.55575,5188301365.59957
1996-12,1996,12,Singapore,SGP,84.80521892557,1.99927400665,94.00312551604,104.93271204546,1.40009090909,2528971453.39153,2346248584.00333
1996-12,1996,12,Brunei,BRN,93.27738989763,1.08780052465,,,1.40031818182,,
1996-12,1996,12,Chad,TCD,71.96969992237,10.00008108042,,,524.22818473949,,
1996-12,1996,12,Thailand,THA,68.7506282148,4.72886620425,124.62409636364,112.03322818182,25.5855,,
1996-12,1996,12,Malaysia,MYS,72.6890922403,3.35016656384,126.36983193812,121.06447409091,2.52504545455,4991818529.90179,4818116204.49169
1996-12,1996,12,Indonesia,IDN,22.2040404061,6.26109444118,390.67033863636,144.85790477273,2355.04545454546,21942288654.2508,22491329387.3791
1996-12,1996,12,Vietnam,VNM,45.12808895299,4.57286743668,,85.14889,11106.6772727273,,
1997-01,1997,1,China,CHN,83.54839120445,5.98335218767,79.65906542125,88.20825586957,8.29613043478,45907140054.4211,46368291870.366
1997-01,1997,1,Malaysia,MYS,72.7719138737,3.12828004572,130.28568099443,124.72568586957,2.49147826087,4991818529.90179,5123840521.15961
1997-01,1997,1,Chad,TCD,71.84660141527,11.5362495473,,,541.6891908928,,
1997-01,1997,1,Taiwan China,TWN,88.3303220321,1.70093000489,119.15106326087,138.15133282609,27.4437826087,6981239078.61311,6958344567.10444
1997-01,1997,1,Indonesia,IDN,22.2169612362,4.64847694786,394.49167869565,148.55877456522,2369.21739130435,22691904560.7778,23835362979.4585
1997-01,1997,1,Cambodia,KHM,47.27552592723,6.48225447427,,,2723.0,,
1997-01,1997,1,Papua New Guinea,PNG,,,201.15978943749,100.1981947576,1.35169878827,,
1997-01,1997,1,United States,USA,73.29139998529,3.03813833226,99.24763374697,104.04916565217,1.0,213562826591.387,214655292909.919
1997-01,1997,1,Thailand,THA,68.70395738823,4.35564955492,125.8575173913,113.21050065217,25.72291304348,,
1997-01,1997,1,Myanmar,MMR,7.63799136635,29.7824739669,,,6.06,,
1997-01,1997,1,Vietnam,VNM,45.19009252688,4.36964010416,,86.27924652174,11161.2942028986,,
1997-01,1997,1,Lao PDR,LAO,7.94526177362,16.28668188249,,,970.71,,
1997-01,1997,1,Brunei,BRN,93.78824559105,0.97690475103,,,1.40460869565,,
1997-01,1997,1,Philippines,PHL,49.23737747572,5.6681428709,177.74975737056,119.41317521739,26.31486956522,5892756841.55064,5631915181.7105
1997-01,1997,1,Singapore,SGP,84.98862422807,1.78360418723,93.77950091685,105.47727,1.40582608696,2387606170.21235,2399936254.28718
1997-02,1997,2,Indonesia,IDN,22.21403978501,4.07092054434,401.497179,151.87058,2383.1,18099462129.7129,19383001912.3284
1997-02,1997,2,Lao PDR,LAO,8.17973980408,15.20222371213,,,987.0,,
1997-02,1997,2,United States,USA,73.42933863018,3.03225806452,101.34646025144,105.6705615,1.0,218034802742.916,217230654098.985
1997-02,1997,2,Papua New Guinea,PNG,,,201.14586662157,100.47098168902,1.38103035754,,
1997-02,1997,2,Chad,TCD,72.54116862384,11.08042770535,,,565.4761992754,,
1997-02,1997,2,Myanmar,MMR,7.68212370286,26.11027790515,,,6.2045,,
1997-02,1997,2,China,CHN,83.83942590804,5.52080863659,81.5157044935,90.4279245,8.2933,45907140054.4211,46756328493.8094
1997-02,1997,2,Cambodia,KHM,47.2782178583,4.75010601291,,,2735.0,,
1997-02,1997,2,Taiwan China,TWN,88.82984376661,2.21352574294,121.0181125,141.31983075,27.5113,5598042959.6032,6511456499.60918
1997-02,1997,2,Philippines,PHL,49.37980844717,5.31729136269,181.26477271147,121.38777125,26.33995,6557943848.59021,6106083055.03578
1997-02,1997,2,Thailand,THA,69.05019960177,4.26364478295,127.498515,114.85575375,25.9566,,
1997-02,1997,2,Vietnam,VNM,45.03034838401,3.77175087604,,89.12637425,11186.1166666667,,
1997-02,1997,2,Malaysia,MYS,72.87250970386,2.9392660883,133.03394093418,127.64791975,2.48695,4708307538.3455,4962113476.91828
1997-02,1997,2,Brunei,BRN,94.17627970504,1.89389689885,,,1.41825,,
1997-02,1997,2,Singapore,SGP,85.41579607188,1.77311830931,94.53735353478,106.4071845,1.4189,1992976962.81505,2337787601.95179
1997-03,1997,3,Malaysia,MYS,73.02574549882,3.2330139159,134.37074600964,128.52259619048,2.47695238095,4951316959.67947,4965201235.26499
1997-03,1997,3,Taiwan China,TWN,88.24529705601,1.25609756098,121.46385333333,139.60162666667,27.52819047619,7311787484.48932,6915274938.10084
1997-03,1997,3,Philippines,PHL,49.72523159052,5.4210851681,181.97076870924,122.25098857143,26.33176190476,6228622005.47617,5442552522.16876
1997-03,1997,3,Indonesia,IDN,22.29474245384,4.63910444272,400.29361428571,151.39246619048,2399.90476190476,23873455283.3333,23707641852.81
1997-03,1997,3,Singapore,SGP,85.00023215861,1.56876343713,93.58937063337,104.75739285714,1.43752380952,2684883559.90578,2314048155.90791
1997-03,1997,3,Lao PDR,LAO,8.35101100706,17.71380914602,,,1005.5,,
1997-03,1997,3,Brunei,BRN,94.32381630794,2.29571453153,,,1.43619047619,,
1997-03,1997,3,Papua New Guinea,PNG,,,200.64105191726,100.9084833164,1.38519336075,,
1997-03,1997,3,United States,USA,73.47531817847,2.7652733119,102.25260134214,106.41201,1.0,220364535869.815,218729026506.364
1997-03,1997,3,Myanmar,MMR,7.89623024731,27.20993209185,,,6.2358,,
1997-03,1997,3,Cambodia,KHM,47.63862796991,5.48324141024,,,2738.0,,
1997-03,1997,3,Vietnam,VNM,45.04861921927,2.34387830558,,86.42126190476,11306.1904761905,,
1997-03,1997,3,Thailand,THA,69.3910275326,4.61198041244,127.93109142857,115.78924333333,25.95733333333,,
1997-03,1997,3,China,CHN,83.51073809261,3.9136209293,81.99258387972,90.23437285714,8.29580952381,47195594089.2126,46633616553.6386
1997-03,1997,3,Chad,TCD,71.95762163133,10.78936666987,,,571.95420155827,,
1997-04,1997,4,Myanmar,MMR,7.87832352388,24.45130432248,,,6.2573,,
1997-04,1997,4,Lao PDR,LAO,8.40150989574,18.07668597756,,,1019.0,,
1997-04,1997,4,Indonesia,IDN,22.38972492106,4.91816638047,401.66050136364,151.22458590909,2413.13636363636,23536267459.2078,23710477939.5986
1997-04,1997,4,Malaysia,MYS,73.00342507473,2.51537927975,133.86754597259,127.15082636364,2.50290909091,5174075595.90226,5067258046.98712
1997-04,1997,4,Papua New Guinea,PNG,,,201.59447935285,101.83465635089,1.38714652828,,
1997-04,1997,4,Philippines,PHL,49.97756992576,5.133649468,182.77330215039,122.60928772727,26.36336363636,6350907097.64051,6040454374.10362
1997-04,1997,4,Singapore,SGP,85.39141941775,1.9245157536,94.06851136104,105.18922045455,1.4415,2392517277.23573,2482293870.94709
1997-04,1997,4,Taiwan China,TWN,88.09650334786,0.64351627003,122.04371318182,140.28970181818,27.597,7067777502.46911,6907867838.67117
1997-04,1997,4,Chad,TCD,72.64452182708,8.2599928072,,,576.25020307219,,
1997-04,1997,4,Brunei,BRN,94.29682363841,2.33018695114,,,1.44309090909,,
1997-04,1997,4,Thailand,THA,69.48728167473,4.29982711675,128.54906409091,115.67410909091,26.05840909091,,
1997-04,1997,4,China,CHN,83.85572563783,3.29410619955,82.60894881087,91.329165,8.29568181818,46527506811.9133,47913864487.9277
1997-04,1997,4,Vietnam,VNM,44.91158626195,1.69435585402,,85.29503454545,11647.3181818182,,
1997-04,1997,4,United States,USA,73.52129772677,2.43433696348,102.93872008846,106.63505636364,1.0,217872671014.191,218788993671.986
1997-04,1997,4,Cambodia,KHM,48.68273011982,6.05421303611,,,2733.0,,
1997-05,1997,5,Thailand,THA,69.67934163828,4.3562256727,128.28913704546,115.69890022727,25.74768181818,,
1997-05,1997,5,China,CHN,84.09779095694,3.0561825477,81.4868878459,89.208305,8.29290909091,46527506811.9133,48074901656.0887
1997-05,1997,5,Malaysia,MYS,73.23202794209,2.49348785042,131.97333141853,125.61894386364,2.50636363636,5305705699.12483,5231797619.31396
1997-05,1997,5,Papua New Guinea,PNG,,,199.62833311461,101.45548563753,1.39281163527,,
1997-05,1997,5,United States,USA,73.52129772677,2.2378516624,102.13778947285,105.26506181818,1.0,218123017510.459,220056909303.858
1997-05,1997,5,Cambodia,KHM,49.61656423441,6.11888567506,,,2655.0,,
1997-05,1997,5,Indonesia,IDN,22.45944169176,4.67834990494,392.44084227273,147.92969954546,2436.0,24405710443.7298,23949837492.6042
1997-05,1997,5,Myanmar,MMR,8.0230068588,23.52942196464,,,6.2091,,
1997-05,1997,5,Lao PDR,LAO,8.74721767809,24.07232095371,,,1019.5,,
1997-05,1997,5,Chad,TCD,73.42378991509,7.90548691066,,,574.30520238677,,
1997-05,1997,5,Singapore,SGP,85.56669916887,1.64784401329,93.7792556252,104.53188477273,1.43618181818,2382757229.10067,2431223626.76552
1997-05,1997,5,Philippines,PHL,50.03588811879,4.99623458533,180.4336769578,120.96793568182,26.364,6223980714.15209,5831102919.8909
1997-05,1997,5,Vietnam,VNM,44.70998390324,1.67151574631,,83.79440477273,11653.0227272727,,
1997-05,1997,5,Taiwan China,TWN,88.41534700818,0.86081474297,119.89675,137.92879363636,27.74490909091,7354347365.07425,7006422623.30416
1997-05,1997,5,Brunei,BRN,94.35963555744,2.43678455564,,,1.43990909091,,
1997-06,1997,6,Singapore,SGP,85.71760226587,1.7261092973,93.89452079868,104.56419333333,1.42723809524,2592256351.49022,2494528816.21586
1997-06,1997,6,Chad,TCD,73.38963910655,5.60860186017,,,582.90220541638,,
